order_id,user_id,item_sequence,timestamp
ORD01636,U0104,I0121|I0114|I0118,2024-05-22 12:56:09
ORD01637,U0189,I0414|I0420|I0429,2024-05-28 09:25:14
ORD01638,U0079,I0092|I0081|I0094,2024-01-24 11:18:02
ORD01639,U0131,I0305|I0311,2024-06-01 22:43:45
ORD01640,U0157,I0621|I0614|I0616|I0619,2024-01-04 11:38:45
ORD01641,U0193,I0168|I0157|I0166,2024-02-22 13:53:54
ORD01642,U0061,I0080|I0086,2024-03-25 19:42:13
ORD01643,U0071,I0346|I0335,2024-09-18 08:43:55
ORD01644,U0264,I0525|I0517|I0528,2024-08-18 21:39:10
ORD01645,U0051,I0626|I0639,2024-10-08 11:52:36
ORD01646,U0044,I0622|I0612|I0623,2024-03-19 15:51:43
ORD01647,U0123,I0127|I0134,2024-03-13 20:42:16
ORD01648,U0030,I0375|I0365|I0373,2024-03-19 21:02:12
ORD01649,U0124,I0066|I0071|I0074,2024-07-12 12:23:15
ORD01650,U0137,I0367|I0371|I0378,2024-07-12 12:29:15
ORD01651,U0206,I0597|I0605,2024-10-26 21:58:17
ORD01652,U0172,I0189|I0196,2024-05-23 16:54:59
ORD01653,U0139,I0399|I0402,2024-05-28 22:04:59
ORD01654,U0221,I0205|I0217,2024-03-09 12:23:06
ORD01655,U0012,I0544|I0554,2024-05-08 21:59:27
ORD01656,U0157,I0515|I0519|I0523,2024-08-19 08:50:20
ORD01657,U0191,I0576|I0583,2024-03-11 07:59:20
ORD01658,U0123,I0014|I0002|I0010,2024-05-22 19:37:29
ORD01659,U0061,I0265|I0273|I0276,2024-09-16 22:41:42
ORD01660,U0279,I0596|I0601|I0603,2024-04-26 19:56:57
ORD01661,U0159,I0204|I0213,2024-08-08 12:42:36
ORD01662,U0235,I0219|I0224|I0229,2024-09-07 18:07:57
ORD01663,U0254,I0540|I0530|I0534|I0537,2024-05-23 18:28:01
ORD01664,U0048,I0560|I0564,2024-05-20 19:42:26
ORD01665,U0144,I0185|I0174|I0182,2024-11-23 18:56:09
ORD01666,U0256,I0049|I0054|I0059,2024-12-28 19:01:47
ORD01667,U0271,I0426|I0412|I0420|I0423,2024-06-24 08:27:08
ORD01668,U0205,I0329|I0320|I0326,2024-02-13 10:03:24
ORD01669,U0024,I0361|I0353|I0354|I0357,2024-12-26 21:20:37
ORD01670,U0266,I0034|I0039|I0043,2024-03-10 18:04:15
ORD01671,U0159,I0173|I0177,2024-06-14 02:19:34
ORD01672,U0117,I0574|I0585,2024-10-23 12:51:13
ORD01673,U0045,I0498|I0503|I0503|I0506,2024-05-26 17:22:35
ORD01674,U0079,I0540|I0529|I0536|I0539,2024-03-13 16:40:06
ORD01675,U0249,I0236|I0241,2024-05-16 19:55:51
ORD01676,U0110,I0235|I0241|I0244,2024-10-26 19:14:56
ORD01677,U0098,I0540|I0529|I0543,2024-05-21 20:44:35
ORD01678,U0114,I0350|I0355|I0358,2024-02-03 14:02:06
ORD01679,U0241,I0395|I0402|I0404,2024-01-18 14:24:56
ORD01680,U0255,I0121|I0111|I0116|I0118,2024-02-08 01:07:25
ORD01681,U0080,I0399|I0400|I0405,2024-09-20 15:11:57
ORD01682,U0046,I0501|I0508,2024-10-22 10:55:20
ORD01683,U0133,I0407|I0398|I0404,2024-02-20 08:13:00
ORD01684,U0079,I0153|I0144,2024-01-07 17:48:04
ORD01685,U0150,I0252|I0257|I0257|I0260,2024-08-07 08:52:15
ORD01686,U0095,I0174|I0182,2024-01-23 12:52:08
ORD01687,U0173,I0204|I0210,2024-04-04 19:40:11
ORD01688,U0246,I0234|I0241|I0242,2024-04-15 12:50:08
ORD01689,U0252,I0266|I0271|I0277,2024-09-16 11:54:15
ORD01690,U0287,I0314|I0303|I0307|I0312,2024-01-28 09:24:17
ORD01691,U0090,I0399|I0404,2024-09-14 12:36:02
ORD01692,U0243,I0366|I0371,2024-04-17 19:02:05
ORD01693,U0186,I0317|I0323,2024-12-29 17:04:17
ORD01694,U0189,I0092|I0079|I0088,2024-08-07 19:43:46
ORD01695,U0176,I0345|I0337|I0344,2024-02-05 16:24:04
ORD01696,U0109,I0599|I0601,2024-05-18 19:03:48
ORD01697,U0245,I0013|I0003|I0007|I0011,2024-03-02 18:04:22
ORD01698,U0255,I0095|I0100|I0104,2024-01-29 21:36:38
ORD01699,U0125,I0436|I0451,2024-06-28 14:41:42
ORD01700,U0233,I0399|I0401|I0403,2024-01-29 08:31:55
ORD01701,U0248,I0223|I0224|I0227,2024-06-19 18:43:58
ORD01702,U0015,I0480|I0472,2024-06-12 12:53:26
ORD01703,U0107,I0579|I0594,2024-04-29 08:38:14
ORD01704,U0047,I0380|I0384,2024-07-18 18:50:31
ORD01705,U0297,I0333|I0339|I0342,2024-03-02 07:04:44
ORD01706,U0181,I0029|I0020|I0023|I0026,2024-08-06 17:51:59
ORD01707,U0146,I0483|I0488|I0491,2024-06-12 22:29:42
ORD01708,U0203,I0305|I0308,2024-06-04 11:28:11
ORD01709,U0231,I0302|I0308|I0315,2024-05-29 20:27:58
ORD01710,U0018,I0250|I0255|I0264,2024-04-04 12:44:17
ORD01711,U0113,I0487|I0490|I0492,2024-04-15 16:39:54
ORD01712,U0096,I0479|I0472|I0478,2024-05-19 08:44:20
ORD01713,U0195,I0219|I0226,2024-05-24 16:46:50
ORD01714,U0005,I0172|I0178,2024-07-24 08:26:18
ORD01715,U0106,I0432|I0440,2024-08-26 10:33:16
ORD01716,U0287,I0591|I0576|I0582|I0586,2024-09-12 13:19:46
ORD01717,U0170,I0252|I0257|I0263,2024-04-29 18:50:48
ORD01718,U0038,I0314|I0306|I0315,2024-10-19 17:53:46
ORD01719,U0133,I0281|I0266|I0285,2024-12-08 10:26:47
ORD01720,U0136,I0030|I0021|I0025,2024-02-26 09:37:21
ORD01721,U0169,I0526|I0514|I0524,2024-09-16 19:41:18
ORD01722,U0268,I0597|I0600|I0608,2024-03-02 07:00:30
ORD01723,U0293,I0454|I0458|I0462,2024-10-22 04:20:24
ORD01724,U0155,I0531|I0536,2024-10-02 19:23:58
ORD01725,U0173,I0494|I0484|I0488|I0491,2024-01-04 04:17:14
ORD01726,U0291,I0435|I0438|I0450,2024-10-07 17:36:49
ORD01727,U0028,I0019|I0022|I0025,2024-10-29 07:46:13
ORD01728,U0237,I0335|I0341|I0347,2024-05-08 16:40:31
ORD01729,U0242,I0014|I0001|I0015,2024-01-27 10:23:59
ORD01730,U0283,I0304|I0308|I0311,2024-03-26 07:14:48
ORD01731,U0278,I0560|I0565,2024-12-11 08:53:13
ORD01732,U0209,I0157|I0170,2024-11-29 09:19:32
ORD01733,U0235,I0289|I0292|I0297,2024-02-11 01:14:44
ORD01734,U0231,I0607|I0599|I0603,2024-01-13 15:57:07
ORD01735,U0161,I0152|I0143|I0154,2024-02-29 20:41:33
ORD01736,U0046,I0510|I0498|I0507,2024-04-12 08:02:37
ORD01737,U0155,I0204|I0209|I0217,2024-07-27 19:53:56
ORD01738,U0188,I0052|I0055|I0058,2024-05-31 12:28:29
ORD01739,U0173,I0157|I0162|I0167,2024-11-04 09:08:59
ORD01740,U0009,I0129|I0130,2024-03-24 09:00:00
ORD01741,U0118,I0019|I0023|I0026,2024-06-20 06:44:05
ORD01742,U0063,I0448|I0432|I0441|I0444,2024-02-25 19:39:03
ORD01743,U0178,I0317|I0323|I0327,2024-09-06 12:03:22
ORD01744,U0041,I0176|I0187,2024-11-12 13:15:28
ORD01745,U0015,I0205|I0209,2024-02-19 15:29:45
ORD01746,U0035,I0606|I0595|I0601|I0605,2024-03-04 22:42:57
ORD01747,U0068,I0288|I0291|I0296,2024-11-12 20:26:06
ORD01748,U0133,I0555|I0547|I0554,2024-09-04 18:20:49
ORD01749,U0134,I0415|I0418|I0423,2024-01-20 12:40:59
ORD01750,U0278,I0231|I0220|I0229,2024-07-01 17:21:48
ORD01751,U0259,I0066|I0071|I0072,2024-11-07 22:50:29
ORD01752,U0176,I0383|I0385,2024-10-03 10:32:15
ORD01753,U0076,I0247|I0235|I0243,2024-08-10 19:04:26
ORD01754,U0096,I0095|I0100|I0103,2024-07-25 13:32:39
ORD01755,U0022,I0238|I0243,2024-11-09 21:39:36
ORD01756,U0026,I0075|I0067|I0073,2024-09-26 03:40:22
ORD01757,U0116,I0610|I0617|I0620,2024-08-27 09:22:30
ORD01758,U0092,I0610|I0616,2024-02-09 08:09:46
ORD01759,U0253,I0380|I0387,2024-08-04 13:10:05
ORD01760,U0011,I0365|I0369|I0377,2024-05-25 08:43:45
ORD01761,U0165,I0262|I0251|I0263,2024-10-14 18:44:11
ORD01762,U0277,I0190|I0195|I0198,2024-06-20 20:53:07
ORD01763,U0010,I0314|I0306|I0312,2024-08-13 21:00:21
ORD01764,U0139,I0469|I0473|I0477,2024-08-26 18:49:36
ORD01765,U0260,I0351|I0354|I0359,2024-06-23 14:39:50
ORD01766,U0094,I0408|I0396|I0403,2024-12-06 16:20:25
ORD01767,U0213,I0222|I0225,2024-07-03 11:10:27
ORD01768,U0082,I0360|I0352|I0362,2024-12-10 12:34:42
ORD01769,U0043,I0151|I0140|I0147|I0149,2024-08-10 18:10:38
ORD01770,U0078,I0595|I0601,2024-12-24 20:59:06
ORD01771,U0211,I0208|I0210|I0213,2024-10-21 18:37:12
ORD01772,U0206,I0231|I0220|I0229,2024-06-07 08:39:47
ORD01773,U0152,I0175|I0177|I0182,2024-09-14 10:32:40
ORD01774,U0014,I0560|I0564,2024-10-08 07:41:01
ORD01775,U0276,I0037|I0040|I0041,2024-09-30 20:04:38
ORD01776,U0043,I0172|I0178|I0186,2024-05-24 19:32:46
ORD01777,U0058,I0376|I0368|I0373,2024-07-27 14:25:56
ORD01778,U0153,I0005|I0006|I0012,2024-05-06 10:34:10
ORD01779,U0030,I0381|I0384,2024-11-21 20:00:19
ORD01780,U0022,I0383|I0385|I0388,2024-09-04 14:15:34
ORD01781,U0161,I0532|I0536,2024-06-05 10:55:48
ORD01782,U0205,I0313|I0306|I0308|I0312,2024-02-20 09:42:27
ORD01783,U0093,I0122|I0111|I0123,2024-01-30 08:01:02
ORD01784,U0157,I0065|I0071|I0073,2024-07-25 09:07:39
ORD01785,U0145,I0502|I0511,2024-02-04 13:39:16
ORD01786,U0229,I0152|I0144|I0147|I0150,2024-08-26 10:44:34
ORD01787,U0270,I0099|I0105,2024-03-18 07:35:44
ORD01788,U0011,I0051|I0056|I0058,2024-01-09 18:47:41
ORD01789,U0087,I0003|I0007|I0012,2024-03-03 15:12:56
ORD01790,U0279,I0395|I0400|I0404,2024-09-02 04:51:48
ORD01791,U0092,I0269|I0272|I0278,2024-10-02 00:22:11
ORD01792,U0284,I0160|I0170,2024-09-13 19:49:13
ORD01793,U0032,I0061|I0049|I0058,2024-10-20 13:15:04
ORD01794,U0117,I0173|I0180|I0186,2024-03-24 19:26:35
ORD01795,U0043,I0513|I0521,2024-03-09 12:06:06
ORD01796,U0127,I0446|I0432|I0450,2024-03-14 08:32:04
ORD01797,U0081,I0192|I0202,2024-02-08 18:54:20
ORD01798,U0261,I0220|I0225,2024-10-13 16:54:05
ORD01799,U0033,I0540|I0532|I0538,2024-07-10 12:41:14
ORD01800,U0023,I0448|I0436|I0439|I0443,2024-09-03 20:34:09
ORD01801,U0268,I0097|I0100|I0108,2024-08-29 08:38:23
ORD01802,U0228,I0415|I0417|I0423,2024-08-18 13:54:58
ORD01803,U0274,I0246|I0236|I0244,2024-07-12 08:43:10
ORD01804,U0009,I0143|I0149,2024-09-27 22:25:54
ORD01805,U0274,I0392|I0381|I0386|I0387,2024-02-23 12:13:46
ORD01806,U0158,I0637|I0627|I0635,2024-03-27 17:42:02
ORD01807,U0223,I0014|I0002|I0006|I0011,2024-04-14 17:09:56
ORD01808,U0211,I0448|I0432|I0451,2024-08-10 17:31:48
ORD01809,U0012,I0563|I0565|I0568,2024-09-23 18:16:55
ORD01810,U0287,I0353|I0358,2024-06-06 10:32:40
ORD01811,U0100,I0622|I0610|I0616|I0619,2024-04-04 10:29:39
ORD01812,U0266,I0337|I0338|I0343,2024-04-23 19:34:11
ORD01813,U0015,I0250|I0257,2024-03-05 18:32:59
ORD01814,U0202,I0002|I0006,2024-11-20 20:02:06
ORD01815,U0084,I0398|I0400|I0404,2024-06-04 10:38:19
ORD01816,U0032,I0018|I0023|I0032,2024-05-19 14:49:27
ORD01817,U0114,I0013|I0001|I0016,2024-07-06 11:52:26
ORD01818,U0277,I0563|I0566|I0568,2024-04-11 19:47:31
ORD01819,U0055,I0560|I0564,2024-02-28 21:28:51
ORD01820,U0190,I0002|I0006|I0012,2024-05-13 18:48:33
ORD01821,U0207,I0107|I0096|I0108,2024-12-19 22:22:51
ORD01822,U0199,I0288|I0292|I0296,2024-07-29 18:57:44
ORD01823,U0151,I0446|I0436|I0444,2024-12-20 18:01:00
ORD01824,U0061,I0541|I0529|I0537,2024-02-13 17:13:23
ORD01825,U0219,I0364|I0369|I0377,2024-04-15 21:19:33
ORD01826,U0130,I0136|I0128|I0139,2024-04-16 18:27:36
ORD01827,U0287,I0407|I0396|I0401|I0403,2024-05-26 08:49:44
ORD01828,U0065,I0112|I0117,2024-08-19 13:30:58
ORD01829,U0071,I0318|I0331,2024-12-30 20:07:42
ORD01830,U0005,I0335|I0341|I0342,2024-04-10 14:30:40
ORD01831,U0200,I0314|I0304|I0312,2024-03-27 16:20:40
ORD01832,U0088,I0096|I0102|I0108,2024-05-01 00:53:56
ORD01833,U0042,I0127|I0130,2024-02-09 08:53:09
ORD01834,U0029,I0004|I0010,2024-09-12 08:05:41
ORD01835,U0035,I0484|I0490|I0492,2024-07-11 08:49:16
ORD01836,U0139,I0555|I0548|I0558,2024-08-03 12:43:36
ORD01837,U0165,I0560|I0566,2024-09-16 11:43:31
ORD01838,U0178,I0127|I0133,2024-06-06 07:32:31
ORD01839,U0168,I0498|I0504,2024-01-26 05:58:06
ORD01840,U0027,I0529|I0535|I0543,2024-08-20 07:28:12
ORD01841,U0233,I0303|I0308,2024-09-05 09:49:59
ORD01842,U0073,I0314|I0302|I0311,2024-02-16 12:19:45
ORD01843,U0293,I0470|I0475|I0476,2024-01-15 12:31:30
ORD01844,U0262,I0545|I0549|I0554,2024-03-25 13:55:37
ORD01845,U0036,I0192|I0194|I0198,2024-12-29 03:30:46
ORD01846,U0260,I0548|I0549|I0558,2024-11-04 08:34:51
ORD01847,U0244,I0192|I0196|I0197,2024-05-02 18:20:03
ORD01848,U0093,I0122|I0113|I0119,2024-11-19 18:59:22
ORD01849,U0168,I0230|I0219|I0229,2024-08-07 20:22:17
ORD01850,U0218,I0485|I0489|I0492,2024-02-04 18:28:57
ORD01851,U0194,I0169|I0160|I0170,2024-04-30 09:52:35
ORD01852,U0203,I0137|I0128|I0139,2024-04-11 22:21:10
ORD01853,U0027,I0637|I0625|I0639,2024-01-19 14:35:56
ORD01854,U0175,I0483|I0490|I0491,2024-11-19 21:45:23
ORD01855,U0175,I0156|I0164|I0167,2024-07-21 10:18:09
ORD01856,U0088,I0290|I0293,2024-08-28 19:57:28
ORD01857,U0235,I0596|I0602,2024-12-19 20:52:53
ORD01858,U0252,I0346|I0337|I0347,2024-07-20 18:53:29
ORD01859,U0027,I0175|I0180|I0183,2024-07-28 17:57:08
ORD01860,U0038,I0129|I0130,2024-09-05 17:55:12
ORD01861,U0232,I0092|I0083|I0090,2024-04-26 21:16:00
ORD01862,U0169,I0106|I0098|I0101|I0103,2024-07-22 23:33:13
ORD01863,U0054,I0080|I0084|I0088,2024-07-24 14:48:13
ORD01864,U0223,I0544|I0551|I0552,2024-08-24 23:31:29
ORD01865,U0276,I0081|I0084,2024-12-10 19:47:25
ORD01866,U0294,I0159|I0164|I0170,2024-05-23 11:35:20
ORD01867,U0218,I0447|I0434|I0450,2024-08-31 19:20:21
ORD01868,U0259,I0556|I0544|I0551|I0553,2024-03-16 08:25:45
ORD01869,U0011,I0111|I0117|I0118,2024-01-05 09:54:48
ORD01870,U0273,I0128|I0131|I0138,2024-09-08 20:22:23
ORD01871,U0063,I0234|I0244,2024-01-23 18:20:47
ORD01872,U0274,I0095|I0100|I0109,2024-05-07 06:08:38
ORD01873,U0154,I0205|I0213,2024-01-28 21:59:12
ORD01874,U0272,I0501|I0503|I0507,2024-01-31 09:22:00
ORD01875,U0261,I0621|I0611|I0619,2024-04-03 19:03:07
ORD01876,U0004,I0346|I0333|I0343,2024-09-02 22:28:03
ORD01877,U0127,I0082|I0089,2024-04-02 16:36:05
ORD01878,U0096,I0349|I0354,2024-05-27 10:25:48
ORD01879,U0022,I0126|I0131|I0139,2024-03-11 13:54:01
ORD01880,U0082,I0556|I0547|I0557,2024-05-13 21:18:03
ORD01881,U0091,I0531|I0535|I0537,2024-11-13 18:26:38
ORD01882,U0040,I0037|I0040|I0047,2024-05-05 17:13:08
ORD01883,U0172,I0546|I0550|I0558,2024-01-17 22:07:31
ORD01884,U0020,I0192|I0197,2024-02-22 13:13:47
ORD01885,U0005,I0253|I0255|I0259,2024-02-22 21:32:41
ORD01886,U0053,I0262|I0253|I0263,2024-07-24 19:14:43
ORD01887,U0163,I0208|I0218,2024-08-11 19:26:31
ORD01888,U0254,I0399|I0402,2024-09-25 21:36:26
ORD01889,U0089,I0185|I0176|I0183,2024-06-25 19:55:59
ORD01890,U0164,I0350|I0355|I0359,2024-10-17 20:08:44
ORD01891,U0252,I0121|I0110|I0120,2024-06-13 19:35:34
ORD01892,U0062,I0107|I0095|I0100|I0104,2024-03-21 16:48:59
ORD01893,U0268,I0075|I0068|I0073,2024-06-21 18:22:23
ORD01894,U0263,I0220|I0228,2024-04-20 19:28:33
ORD01895,U0008,I0250|I0257|I0258,2024-08-29 21:22:44
ORD01896,U0099,I0526|I0513|I0519|I0524,2024-02-19 12:22:07
ORD01897,U0136,I0169|I0156,2024-09-11 20:55:18
ORD01898,U0120,I0092|I0082|I0094,2024-02-22 00:48:33
ORD01899,U0144,I0067|I0071|I0074,2024-11-21 18:06:40
ORD01900,U0290,I0206|I0209|I0214,2024-09-06 06:39:32
ORD01901,U0248,I0626|I0631,2024-10-18 10:29:30
ORD01902,U0015,I0599|I0604,2024-02-28 18:16:22
ORD01903,U0295,I0412|I0419|I0422,2024-07-11 20:50:17
ORD01904,U0074,I0174|I0178,2024-03-07 13:06:13
ORD01905,U0274,I0626|I0632|I0635,2024-07-23 13:44:18
ORD01906,U0196,I0204|I0209|I0214,2024-06-04 13:41:13
ORD01907,U0087,I0049|I0062,2024-01-13 16:49:28
ORD01908,U0122,I0398|I0402|I0409,2024-01-28 16:12:42
ORD01909,U0210,I0555|I0546|I0558,2024-07-03 17:01:27
ORD01910,U0031,I0106|I0097|I0105,2024-01-05 02:29:13
ORD01911,U0111,I0637|I0625|I0636,2024-06-24 08:05:53
ORD01912,U0056,I0216|I0208|I0212,2024-10-15 14:56:23
ORD01913,U0039,I0390|I0379|I0387,2024-11-08 19:20:34
ORD01914,U0144,I0428|I0411|I0421|I0422,2024-07-31 19:04:44
ORD01915,U0243,I0014|I0002|I0011,2024-01-21 23:09:32
ORD01916,U0116,I0303|I0307,2024-05-20 08:41:53
ORD01917,U0204,I0002|I0007|I0012,2024-04-14 19:09:46
ORD01918,U0009,I0598|I0601,2024-12-09 08:39:14
ORD01919,U0012,I0207|I0214,2024-08-30 12:06:30
ORD01920,U0116,I0136|I0128|I0135,2024-11-13 11:35:33
ORD01921,U0013,I0127|I0132,2024-05-19 16:22:50
ORD01922,U0058,I0379|I0384|I0389,2024-09-16 07:59:25
ORD01923,U0275,I0595|I0608,2024-11-08 13:56:17
ORD01924,U0208,I0290|I0296,2024-04-09 13:27:41
ORD01925,U0264,I0414|I0420|I0422,2024-12-18 00:33:05
ORD01926,U0138,I0313|I0306|I0312,2024-03-30 13:42:41
ORD01927,U0286,I0079|I0084|I0087|I0089,2024-08-28 20:08:38
ORD01928,U0044,I0432|I0441,2024-08-09 18:48:16
ORD01929,U0271,I0189|I0194,2024-11-01 12:14:24
ORD01930,U0143,I0547|I0550,2024-06-23 21:02:29
ORD01931,U0259,I0160|I0164|I0166,2024-04-16 13:09:27
ORD01932,U0005,I0157|I0162|I0167,2024-10-09 13:47:33
ORD01933,U0076,I0003|I0006,2024-12-07 09:13:15
ORD01934,U0002,I0052|I0056|I0057,2024-11-04 11:45:01
ORD01935,U0207,I0468|I0475|I0476,2024-01-02 14:36:18
ORD01936,U0291,I0079|I0087|I0088,2024-01-09 16:54:18
ORD01937,U0048,I0392|I0380|I0393,2024-02-23 18:12:13
ORD01938,U0234,I0599|I0605,2024-06-27 18:39:12
ORD01939,U0023,I0381|I0385|I0389,2024-11-23 21:54:21
ORD01940,U0281,I0448|I0435|I0443,2024-01-16 05:58:12
ORD01941,U0264,I0266|I0277,2024-02-16 20:46:36
ORD01942,U0126,I0453|I0460|I0461,2024-05-03 07:38:03
ORD01943,U0285,I0366|I0374,2024-02-24 19:51:37
ORD01944,U0159,I0141|I0147|I0146|I0150,2024-01-05 06:13:18
ORD01945,U0166,I0237|I0239,2024-06-22 12:36:25
ORD01946,U0129,I0299|I0289|I0301,2024-06-20 08:03:59
ORD01947,U0049,I0061|I0048|I0062,2024-10-01 19:58:56
ORD01948,U0047,I0514|I0519|I0524,2024-06-22 16:49:11
ORD01949,U0148,I0004|I0007|I0010,2024-07-25 12:56:44
ORD01950,U0036,I0500|I0503,2024-06-30 09:58:31
ORD01951,U0184,I0200|I0189|I0198,2024-06-25 01:18:48
ORD01952,U0045,I0168|I0160|I0171,2024-02-11 15:43:00
ORD01953,U0215,I0076|I0066|I0077,2024-04-21 18:57:21
ORD01954,U0204,I0110|I0116|I0123,2024-03-26 05:27:03
ORD01955,U0210,I0018|I0024|I0025,2024-07-21 08:05:22
ORD01956,U0016,I0080|I0088,2024-12-17 08:47:54
ORD01957,U0219,I0065|I0069,2024-09-11 21:34:28
ORD01958,U0192,I0014|I0004|I0011,2024-03-28 22:49:03
ORD01959,U0133,I0302|I0308,2024-09-11 08:09:45
ORD01960,U0226,I0416|I0419|I0420|I0422,2024-02-11 17:21:24
ORD01961,U0122,I0002|I0008,2024-07-10 20:16:36
ORD01962,U0121,I0361|I0349|I0363,2024-06-08 15:10:50
ORD01963,U0163,I0096|I0104,2024-09-16 22:25:30
ORD01964,U0232,I0014|I0004|I0011,2024-12-27 18:25:21
ORD01965,U0079,I0125|I0132,2024-12-07 13:26:58
ORD01966,U0280,I0465|I0457|I0462,2024-07-02 13:05:19
ORD01967,U0082,I0596|I0601|I0603,2024-01-15 12:59:57
ORD01968,U0056,I0517|I0521,2024-04-27 22:08:57
ORD01969,U0121,I0318|I0324|I0331,2024-04-29 18:56:15
ORD01970,U0194,I0559|I0564|I0567,2024-05-10 19:27:31
ORD01971,U0130,I0612|I0618,2024-05-18 10:50:34
ORD01972,U0089,I0030|I0019,2024-11-07 10:52:21
ORD01973,U0046,I0114|I0116|I0118,2024-07-31 15:33:54
ORD01974,U0076,I0471|I0473|I0477,2024-03-28 12:37:20
ORD01975,U0148,I0517|I0519|I0527,2024-07-24 14:37:28
ORD01976,U0215,I0547|I0550|I0553,2024-12-02 19:22:07
ORD01977,U0051,I0096|I0100|I0100|I0104,2024-04-30 08:47:58
ORD01978,U0143,I0091|I0080|I0084|I0088,2024-10-02 12:19:38
ORD01979,U0271,I0433|I0441|I0443,2024-02-09 18:41:33
ORD01980,U0259,I0379|I0384|I0387,2024-01-25 23:12:27
ORD01981,U0054,I0621|I0610|I0618,2024-11-09 10:00:47
ORD01982,U0108,I0305|I0315,2024-04-03 07:44:14
ORD01983,U0255,I0107|I0099|I0109,2024-01-18 19:06:11
ORD01984,U0199,I0152|I0144|I0145|I0150,2024-07-16 10:37:40
ORD01985,U0146,I0480|I0470|I0473|I0478,2024-02-16 06:28:29
ORD01986,U0175,I0220|I0226,2024-02-16 02:59:03
ORD01987,U0086,I0571|I0563|I0569,2024-01-02 13:49:42
ORD01988,U0240,I0621|I0613|I0615|I0619,2024-02-11 13:35:29
ORD01989,U0263,I0122|I0111|I0115|I0118,2024-09-19 16:48:46
ORD01990,U0197,I0261|I0254|I0258,2024-07-07 12:14:44
ORD01991,U0021,I0457|I0458|I0466,2024-03-11 19:35:59
ORD01992,U0008,I0561|I0565,2024-12-02 22:02:07
ORD01993,U0008,I0158|I0165,2024-11-06 19:13:04
ORD01994,U0203,I0172|I0180|I0183,2024-01-15 19:24:54
ORD01995,U0196,I0562|I0565,2024-06-03 18:01:27
ORD01996,U0200,I0455|I0461,2024-06-18 17:07:20
ORD01997,U0126,I0576|I0581|I0592,2024-05-04 05:07:50
ORD01998,U0209,I0314|I0302|I0307|I0311,2024-12-26 00:12:51
ORD01999,U0187,I0037|I0039|I0038|I0042,2024-11-25 09:47:57
ORD02000,U0058,I0637|I0629|I0634,2024-04-22 15:18:33
